LotFrontage,LotArea,Street,Alley,LotShape,Utilities,LandSlope,YearBuilt,YearRemodAdd,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,HeatingQC,LowQualFinSF,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageYrBlt,GarageCars,PavedDrive,WoodDeckSF,MiscVal,YrSold,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,AllSF_s2,AllSF_s3,AllSF_sq,AllFlrsSF_s2,AllFlrsSF_s3,AllFlrsSF_sq,GarageCars_s2,GarageCars_s3,GarageCars_sq,TotalBath_s2,TotalBath_s3,TotalBath_sq,GarageScore_s2,GarageScore_s3,GarageScore_sq,BsmtQual_s2,BsmtQual_s3,BsmtQual_sq,TotRmsAbvGrd_s2,TotRmsAbvGrd_s3,TotRmsAbvGrd_sq,YearBuilt_s2,YearBuilt_s3,YearBuilt_sq,YearRemodAdd_s2,YearRemodAdd_s3,YearRemodAdd_sq,KitchenScore_s2,KitchenScore_s3,KitchenScore_sq,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BldgType_nan,CentralAir_N,CentralAir_Y,CentralAir_nan,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition1_nan,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Condition2_nan,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Electrical_nan,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior1st_nan,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Exterior2nd_nan,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_No,Fence_nan,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Foundation_nan,GarageFinish_Fin,GarageFinish_No,GarageFinish_RFn,GarageFinish_Unf,GarageFinish_nan,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,GarageType_nan,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Heating_nan,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_nan,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandContour_nan,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotConfig_nan,MSSubClass_SC120,MSSubClass_SC150,MSSubClass_SC160,MSSubClass_SC180,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC40,MSSubClass_SC45,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC75,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSSubClass_nan,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MSZoning_nan,MiscFeature_Gar2,MiscFeature_No,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscFeature_nan,MoSold_Apr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,MoSold_nan,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Neighborhood_nan,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofMatl_nan,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofStyle_nan,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleType_nan,SalePrice
0.22748319297831207,-0.20277041433353402,0.06432675209026747,-0.24337845105484782,0.7007165425523398,0.026216125254653718,0.2260417893022193,1.0537687405590093,0.8806291348257598,0.5338948494854893,0.9498567876865422,-0.0728495078642099,-0.6289507682841765,0.8905335488611401,0.6254461267561485,-0.07214195011602273,-0.2890821479907773,-0.9433204750017443,0.699108400920214,-0.12040916900268797,0.16590916467303762,0.9271198290024859,0.25475152073211427,1.0201425100525745,0.3158043343071585,0.2901759552478626,-0.7497745007299524,-0.08780910664148496,0.1374724917634553,0.6494786903639033,0.10074453931880056,0.7844834610609054,0.9358347021929218,-0.9516734625717255,0.3065765843312073,-0.05523651323745973,1.665217687895554,0.01162666189572297,0.4255611852397038,-0.24571605838752883,1.2202003478482084,-0.30376482394620147,-0.12217954979052086,-0.2140900753257092,0.08603701576135962,0.25303058867837513,0.0877591905210873,0.5001962561073799,0.12846775446545633,-0.035181879166040674,0.37128796192382635,1.853215590795781,1.8694696375024624,1.5249926324895897,0.07260284502502119,-0.07356813581269858,0.3880923839632723,0.9853403468013275,0.9894712585103786,0.8239283707294167,0.8278221799786001,0.678476339379151,0.9506625007389162,1.0595225879439627,1.065182700425447,1.0508568178143147,0.8817456641518387,0.8828443647629298,0.880064228219684,0.875725894021205,0.7290320086869865,0.9439536479947349,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,208500
0.6704031300957529,-0.08610651431186238,0.06432675209026747,-0.24337845105484782,0.7007165425523398,0.026216125254653718,0.2260417893022193,0.15946891048138284,-0.4271904620262699,-0.5737565762687362,0.9498567876865422,-0.0728495078642099,2.272059744773144,0.8905335488611401,1.2578464986735474,-0.07214195011602273,-0.2890821479907773,-0.6401841238678335,0.699108400920214,-0.12040916900268797,0.16590916467303762,-0.31415508688498006,0.25475152073211427,-0.10532664368656941,0.3158043343071585,0.2901759552478626,1.6313805004610533,-0.08780910664148496,-0.6150085157835908,0.6494786903639033,0.10074453931880056,-0.7759098713225349,-1.0023947805850213,0.6104872606576234,-0.08073405062431363,-0.05523651323745973,0.37966256935052384,-0.04361759826334819,-0.4850844106006638,-0.827645487264569,-0.8195375470622296,-0.30376482394620147,-0.17121098655399525,-0.25252212705117766,0.030380514437785923,-0.5301791871120595,-0.509064650304184,-0.4342831890543407,0.12846775446545633,-0.035181879166040674,0.37128796192382635,0.214251083689895,0.05309361067431062,0.4491608317921498,-0.25154143968645204,-0.25963715804907267,0.0886897566390529,0.9853403468013275,0.9894712585103786,0.8239283707294167,-0.3874259073559418,-0.41802393939023674,-0.2626946018540648,0.15271295530690426,0.14590279597803174,0.16282550665604026,-0.4325626090700116,-0.4379144715365551,-0.4244969723682006,-0.95888835302178,-0.830316203807823,-1.0010289515858026,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,181500
0.3160671804018002,0.08128082050184039,0.06432675209026747,-0.24337845105484782,-1.0285093658480111,0.026216125254653718,0.2260417893022193,0.9875243087014073,0.8321913719793883,0.34175123481383796,0.9498567876865422,-0.0728495078642099,0.3380527360682638,0.8905335488611401,0.11394582594060534,-0.07214195011602273,-0.2890821479907773,-0.3008523875239036,0.699108400920214,-0.12040916900268797,0.16590916467303762,-0.31415508688498006,0.25475152073211427,0.9367744245904157,0.3158043343071585,0.2901759552478626,-0.7497745007299524,-0.08780910664148496,0.1374724917634553,0.6494786903639033,0.10074453931880056,0.7844834610609054,0.9358347021929218,0.6104872606576234,0.5706520172554261,-0.05523651323745973,1.665217687895554,0.1957741957592935,0.5800457059626233,-0.4269727657426725,1.2202003478482084,-0.30376482394620147,0.04710252919902534,-0.07662898889407802,0.2683427940819425,0.409322426026673,0.2268243527825555,0.645951939354381,0.12846775446545633,-0.035181879166040674,0.37128796192382635,1.853215590795781,1.8694696375024624,1.5249926324895897,0.32605982089519375,0.09301273718731587,0.5785976517621999,0.9853403468013275,0.9894712585103786,0.8239283707294167,-0.3874259073559418,-0.41802393939023674,-0.2626946018540648,0.9919294690870234,0.996230579739712,0.9852827750722855,0.8327495025045468,0.8332867646756495,0.8319045133733958,0.875725894021205,0.7290320086869865,0.9439536479947349,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,223500
0.0798432139391651,-0.09117885779106549,0.06432675209026747,-0.24337845105484782,-1.0285093658480111,0.026216125254653718,0.2260417893022193,-1.8609862611754768,-0.7178170391044988,-0.5737565762687362,-0.8746702345715128,3.7153249010747187,-0.6289507682841765,0.8905335488611401,-0.5138045432421068,-0.07214195011602273,-0.2890821479907773,-0.06105796050752643,0.699108400920214,-0.12040916900268797,0.16590916467303762,0.3064823710587529,0.25475152073211427,0.8117222963971774,1.6563615085089738,0.2901759552478626,-0.7497745007299524,-0.08780910664148496,-1.367489523330637,0.6494786903639033,0.10074453931880056,-0.7759098713225349,0.9358347021929218,0.6104872606576234,0.7202947625791501,-0.05523651323745973,-0.2631149899219913,-0.11069991417079174,0.43979002267470957,2.1010813105264363,-0.8195375470622296,-0.30376482394620147,-0.2296613306687916,-0.2975004038556292,-0.037828686695025926,0.2671417717076579,0.10006528798986054,0.5137548037549738,2.0728445788074983,2.222988666656115,1.1977805420475243,-0.4003606064748123,-0.4551583968326493,-0.17075561711662784,0.4813643404234857,0.20331246381984389,0.6823868956415863,-0.9710081235751266,-0.9941422479289957,-0.6565126531915563,0.1767964189065241,0.05243395048716948,0.36573473548572205,-1.8506954305339312,-1.8402713900579128,-1.866078724233723,-0.7222088320815678,-0.726564074056157,-0.7156075587503447,0.875725894021205,0.7290320086869865,0.9439536479947349,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140000
0.7885151133270705,0.3866358979498679,0.06432675209026747,-0.24337845105484782,-1.0285093658480111,0.026216125254653718,0.2260417893022193,0.9544020927726063,0.7353158462866454,1.4041923982923807,0.9498567876865422,-0.0728495078642099,1.305056240420704,0.8905335488611401,0.5068710570216363,-0.07214195011602273,-0.2890821479907773,-0.1741685392888364,0.699108400920214,-0.12040916900268797,1.3921210619519333,1.5477572869462188,0.25475152073211427,0.8950903818593362,1.6563615085089738,0.2901759552478626,0.7843924799031788,-0.08780910664148496,0.1374724917634553,0.6494786903639033,0.10074453931880056,0.7844834610609054,0.9358347021929218,0.6104872606576234,1.5741386623674576,-0.05523651323745973,1.665217687895554,1.0336454748385393,1.4175144235658186,-0.026300044220775975,1.2202003478482084,-0.30376482394620147,0.930854842538428,0.7496141550278326,1.0437395488658294,1.3748569924416545,1.2091936732702016,1.3870785628816904,2.0728445788074983,2.222988666656115,1.1977805420475243,1.853215590795781,1.8694696375024624,1.5249926324895897,1.5291472932090437,1.08803275651404,1.2281374337925255,0.9853403468013275,0.9894712585103786,0.8239283707294167,1.5656513758602861,1.48232958428779,1.5000386687038643,0.9581582317560275,0.9618061646170296,0.9524834647114149,0.7348305816993222,0.7343199898968548,0.7355489864514783,0.875725894021205,0.7290320086869865,0.9439536479947349,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250000
0.8180431091348999,0.3719261018601789,0.06432675209026747,-0.24337845105484782,-1.0285093658480111,0.026216125254653718,0.2260417893022193,0.7225465812709995,0.49312703205478803,-0.5737565762687362,0.9498567876865422,-0.0728495078642099,-0.6289507682841765,0.8905335488611401,0.6858961623070764,-0.07214195011602273,-0.2890821479907773,-1.1378706705055974,0.699108400920214,-0.12040916900268797,-2.2865146298847536,-0.9347925448287131,0.25475152073211427,0.6033020827417804,0.3158043343071585,0.2901759552478626,-0.43015637976471677,1.321694806940924,0.8899534993105015,-0.8292405796436704,0.10074453931880056,-0.7759098713225349,-1.0023947805850213,-0.9516734625717255,0.007291093683759317,-0.05523651323745973,0.37966256935052384,-0.5250318653638254,-0.28181530438629604,2.5112938587512352,-0.8195375470622296,-0.30376482394620147,-0.5642358645366452,-0.5364620725173764,-0.47570008273195313,-0.3758261741943138,-0.4059473918838505,-0.2128876180463498,0.12846775446545633,-0.035181879166040674,0.37128796192382635,0.214251083689895,0.05309361067431062,0.4491608317921498,-0.18284202869511348,-0.22294952991149244,0.15909077010862704,0.9853403468013275,0.9894712585103786,0.8239283707294167,-0.8648447988087975,-0.7551236872551499,-0.9460708721313728,0.7222322495919028,0.7217976971986415,0.7226583231078249,0.49046146087418974,0.48776771429997196,0.49444918031400137,-0.95888835302178,-0.830316203807823,-1.0010289515858026,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,143000
0.522763151056606,-0.03700622943317623,0.06432675209026747,-0.24337845105484782,0.7007165425523398,0.026216125254653718,0.2260417893022193,1.0868909564878102,0.9775046605185027,0.47738202164088595,0.9498567876865422,-0.0728495078642099,1.305056240420704,0.8905335488611401,2.1669220333048083,-0.07214195011602273,-0.2890821479907773,-0.565531141872169,0.699108400920214,-0.12040916900268797,0.16590916467303762,0.3064823710587529,0.25475152073211427,1.061826552783654,0.3158043343071585,0.2901759552478626,1.287791020423425,-0.08780910664148496,-0.6150085157835908,0.6494786903639033,0.10074453931880056,0.7844834610609054,0.9358347021929218,0.6104872606576234,0.6938872192867283,-0.05523651323745973,1.022440128623039,1.082313037359626,0.39303812824540496,-0.28387536519913803,1.2202003478482084,-0.30376482394620147,0.9879070407157645,0.8086792885360072,1.0864017854178962,0.22099292672886253,0.06000709501136569,0.4691006974490106,0.12846775446545633,-0.035181879166040674,0.37128796192382635,0.9654431494467595,0.8113056218732181,1.0096081413152658,0.45334375087659295,0.18297088994464114,0.6642745255795758,0.9853403468013275,0.9894712585103786,0.8239283707294167,0.1767964189065241,0.05243395048716948,0.36573473548572205,1.0933444694699062,1.0997104403957088,1.0836315624660673,0.9798113899357818,0.9821081139180986,0.9763476057200847,0.875725894021205,0.7290320086869865,0.9439536479947349,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,307000
-1.6918365345305983,-0.00677506229712567,0.06432675209026747,-0.24337845105484782,-1.0285093658480111,0.026216125254653718,0.2260417893022193,0.060102262694979904,-0.5725037505653843,0.7825512920017439,0.9498567876865422,-0.0728495078642099,0.3380527360682638,0.8905335488611401,0.9811713359596854,3.679239455917173,-0.090899112777183,-0.7940145110104152,0.699108400920214,-0.12040916900268797,0.16590916467303762,0.3064823710587529,0.25475152073211427,-0.23037877187980763,0.3158043343071585,0.2901759552478626,1.1279819599408072,0.6169428501497195,0.8899534993105015,0.6494786903639033,0.10074453931880056,-0.7759098713225349,-1.0023947805850213,2.1726479838869723,0.024896122545373905,-0.05523651323745973,1.665217687895554,0.8416059038093873,1.1979837888543015,3.2935596483892238,1.2202003478482084,-0.30376482394620147,0.7118578499327778,0.5290274409776403,0.8730476741841903,1.102442748179994,0.911877434352831,1.200052224946752,0.12846775446545633,-0.035181879166040674,0.37128796192382635,1.853215590795781,1.8694696375024624,1.5249926324895897,-0.16875134099391126,-0.21523365896737112,0.17299383890809253,0.9853403468013275,0.9894712585103786,0.8239283707294167,0.1767964189065241,0.05243395048716948,0.36573473548572205,0.05271599238255855,0.045296522166947996,0.06378184137185705,-0.5774958243098286,-0.5824587224010699,-0.5699969353427379,-0.95888835302178,-0.830316203807823,-1.0010289515858026,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200000
-0.18590874833129942,-0.43914162046439914,0.06432675209026747,-0.24337845105484782,0.7007165425523398,0.026216125254653718,0.2260417893022193,-1.3310308063146612,-1.686572296031928,-0.5737565762687362,-0.8746702345715128,-0.0728495078642099,-0.6289507682841765,-0.9331188381175095,-1.0160048385882765,-0.07214195011602273,-0.2890821479907773,0.8709732086504679,0.699108400920214,-0.12040916900268797,-1.060302732605858,0.9271198290024859,-2.8106882659287016,-1.9811085665851424,0.3158043343071585,0.2901759552478626,-0.030633728558172164,-0.08780910664148496,0.1374724917634553,0.6494786903639033,0.10074453931880056,-0.7759098713225349,0.9358347021929218,2.1726479838869723,-0.04552399290108445,-0.05523651323745973,-0.2631149899219913,0.22208098631123213,0.5556534132168992,1.128018986830402,-0.8195375470622296,-0.30376482394620147,0.07201961821569602,-0.055786463496428844,0.29399783181081446,0.38419300258213757,0.20405889517288794,0.6231470052726673,0.12846775446545633,-0.035181879166040674,0.37128796192382635,-0.4003606064748123,-0.4551583968326493,-0.17075561711662784,-0.22441248079285112,-0.24533620103967277,0.11703030807090378,-0.9710081235751266,-0.9941422479289957,-0.6565126531915563,0.8278221799786001,0.678476339379151,0.9506625007389162,-1.3312885671497379,-1.3313267952564505,-1.3308181361941422,-1.681334693042288,-1.6760993744507724,-1.6891918073427676,0.875725894021205,0.7290320086869865,0.9439536479947349,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129900
-0.2154367441391288,-0.3072606900051182,0.06432675209026747,-0.24337845105484782,0.7007165425523398,0.026216125254653718,0.2260417893022193,-1.0660530788842533,-1.686572296031928,-0.5737565762687362,-0.8746702345715128,-0.0728495078642099,-0.6289507682841765,0.8905335488611401,0.9625713250209383,-0.07214195011602273,-0.2890821479907773,-0.9659425907580064,0.699108400920214,-0.12040916900268797,-1.060302732605858,-0.9347925448287131,0.25475152073211427,-1.6476362247365073,-1.0247528398946568,0.2901759552478626,-0.7497745007299524,-0.08780910664148496,0.1374724917634553,-0.8292405796436704,3.2216817573650487,-0.7759098713225349,0.9358347021929218,2.1726479838869723,-0.300796911394496,-0.05523651323745973,-0.2631149899219913,-0.6434124228475493,-0.8611322570972443,-0.7894861804529598,-0.8195375470622296,-0.30376482394620147,-0.6514686115598459,-0.5932382313052315,-0.6065954258343489,-0.784717540712297,-0.6608851256679982,-0.8683623949105942,-1.038158340139769,-0.8671394486794665,-0.7058181389583709,-0.4003606064748123,-0.4551583968326493,-0.17075561711662784,-0.410500183203645,-0.33827920342696505,-0.09432165451254787,-0.9710081235751266,-0.9941422479289957,-0.6565126531915563,-0.8648447988087975,-0.7551236872551499,-0.9460708721313728,-1.069964521219313,-1.0736697666229746,-1.064019428839826,-1.681334693042288,-1.6760993744507724,-1.6891918073427676,0.875725894021205,0.7290320086869865,0.9439536479947349,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,118000
